LIGHT_CODE,COUNTY_NO,MUNI_CODE,JUNCTION_CODE,COLLISION_TYPE_CODE,SURF_COND_CODE,LANE_CODE,RD_COND_CODE,RD_DIV_CODE,FIX_OBJ_CODE,REPORT_NO,WEATHER_CODE,ACC_DATE,ACC_TIME,LOC_CODE,SIGNAL_FLAG,C_M_ZONE_FLAG,AGENCY_CODE,AREA_CODE,HARM_EVENT_CODE1,HARM_EVENT_CODE2,RTE_NO,ROUTE_TYPE_CODE,RTE_SUFFIX,LOG_MILE,LOGMILE_DIR_FLAG,MAINROAD_NAME,DISTANCE,FEET_MILES_FLAG,DISTANCE_DIR_FLAG,REFERENCE_NO,REFERENCE_TYPE_CODE,REFERENCE_SUFFIX,REFERENCE_ROAD_NAME,LATITUDE,LONGITUDE
01,02,,01,17,04,1,04,04,15.05,AC15370009,06.01,02-15-2015,07:20:00,5E2,N,N,AACOPD,UNK,09,00,5501,OP,,0.57,E,ARUNDEL MILLS CIR,150,F,E,5504,OP,,BASS PRO DR,39.15804493,-76.7214072
05.02,02,,02,11,02,1,01,01,00,AC1537000C,06.01,03-12-2015,06:57:00,2D2,N,N,AACOPD,UNK,01,00,780,CO,,0.48,S,MARLEY STATION RD,0,F,S,783,CO,,ALLAN AVE,39.14395203,-76.59966158
03,02,,05.01,03,01,,01,02,00,AC1537000D,08.04,03-20-2015,06:52:00,2D2,Y,N,AACOPD,UNK,01,01,10,RP,,0.34,S,RAMP 8 FR MD 10 SB TO MD 177 WB,0,F,S,177,MD,,MOUNTAIN RD,39.1350394,-76.5907567
03,02,,02,02,02,1,01,01,00,AC1537000F,06.01,03-22-2015,00:24:00,,Y,N,AACOPD,UNK,01,00,177,MD,,0.41,E,MOUNTAIN RD,0,F,E,100,RP,,RAMP 12 FR MD 177 EB TO RP 9 (TO MD 100),39.13488637,-76.5907814
03,02,,01,17,01,1,01,01,11,AC1710000J,08.04,03-01-2015,21:18:00,3D3,N,N,AACOPD,UNK,09,09,4427,CO,,0.82,S,BAY DALE DR,500,F,S,4735,CO,,AMBERWOOD DR,39.02900236,-76.47593737
03,02,,03,11,04,2,01,04,00,AC1715000G,06.01,01-07-2015,21:51:00,2A1,N,N,AACOPD,UNK,01,01,2,MD,,40.86,N,GOV RITCHIE HWY,1,F,N,396,CO,,8TH AVE,39.22660182,-76.61354542
01,02,,02,11,01,2,01,01,00,AC1715000H,03,02-02-2015,07:42:00,2A1,N,N,AACOPD,UNK,01,01,2,MD,,40.8,N,GOV RITCHIE HWY,0,F,N,358,CO,,TOWNSEND AVE,39.22563772,-76.61341667
01,02,,02,17,02,1,01,01,07,AC1715000J,00,02-19-2015,10:02:00,2A1,N,N,AACOPD,UNK,09,00,345,CO,,0.31,N,WASENA AVE,0,F,N,340,CO,,CROSS ST,39.22305289,-76.60225868
01,02,,03,88,02,1,01,01,00,AC1715000M,06.01,02-20-2015,09:33:00,2A1,N,N,AACOPD,UNK,01,02,410,CO,,0.03,E,TUNGSTON ST,0,F,E,4646,CO,,2ND ST,39.23251908,-76.61122799
01,02,,01,03,01,1,01,04,00,AC1715000N,03,03-27-2015,08:29:00,2A1,N,N,AACOPD,UNK,01,01,2,MD,,40.18,N,GOV RITCHIE HWY,10,F,N,321,CO,,SHORT ST,39.21701015,-76.61429644
01,02,,02,03,01,,01,04,00,AC1715000P,03,03-27-2015,12:00:00,2A3,Y,N,AACOPD,UNK,01,01,2,MD,,40.28,N,GOV RITCHIE HWY,0,F,N,171,MD,,CHURCH ST,39.21824035,-76.61429644
88,02,,02,11,03,1,01,01,00,AC1717000H,10.04,01-06-2015,09:48:00,5C3,N,N,AACOPD,UNK,01,00,5581,CO,,1.26,S,STRAWBERRY LAKE WAY,0,F,S,,UU,,SHALLOW STREAM WAY,39.05110187,-76.71045899
03,02,,01,17,02,1,01,01,10,AC1717000J,06.01,01-18-2015,05:54:00,5A2,N,N,AACOPD,UNK,09,00,957,CO,,0.91,S,BROCK BRIDGE RD,50,F,S,10,SR,,NO NAME,39.1239346,-76.79262042
03,02,,01,00,03,1,00,04,00,AC1717000K,08.04,01-06-2015,06:00:00,5A2,N,N,AACOPD,UNK,15,15,32,MD,,0.42,N,NO NAME,2,M,N,97,IS,,NO NAME,39.088427,-76.74378276
03,02,,01,17,02,1,01,01,11,AC1717000L,00,01-10-2015,02:50:00,5A2,N,N,AACOPD,UNK,09,00,946,CO,,0.15,W,ORCHARD AVE,25,F,W,945,CO,,REDBUD AVE,39.14781827,-76.7601335
03,02,,02,11,01,1,00,00,00,AC17220006,03,02-01-2015,23:48:00,3B2,Y,N,AACOPD,UNK,01,00,3,MD,BU,1.36,N,CRAIN HWY,0,F,N,4049,CO,,HIDDEN BROOK DR,39.13745858,-76.63318992
04,02,,00,17,00,2,01,04,04,AC17240008,00,02-28-2015,20:05:00,4A2,N,N,AACOPD,UNK,09,00,665,MD,,1.44,E,ARIS T ALLEN BLVD,0,U,E,665,RP,,RAMP 8 FR MD 2 SB TO MD 665 WB,38.97164197,-76.540831
03,02,,01,03,02,,01,01,00,AC17240009,00,03-01-2015,01:45:00,3A1,N,N,AACOPD,UNK,02,00,1547,CO,,0.74,N,HILLTOP RD,80,F,N,,UU,,WATERWAY CT,39.17202617,-76.5199868
03,02,,02,17,01,1,01,03,05,AB54810004,88,01-13-2015,01:54:00,,N,N,ANNAPOLIS,UNK,09,10,770,MU,,0,W,COPELAND ST,0,F,W,441,MU,,BYWATER RD,38.96818472,-76.52679205
00,02,,01,08,02,2,01,03,04,AB54810005,06.01,01-31-2015,19:40:00,,N,N,ANNAPOLIS,UNK,01,00,5464,CO,,1.35,S,FOREST DR,5,F,S,2680,MU,,ROSECREST DR,38.95657223,-76.50726557
07.88,02,,01,88,02,,01,88,00,AB54810006,06.01,02-04-2015,19:07:00,,N,N,ANNAPOLIS,UNK,01,02,2410,MU,,0.18,S,PAROLE ST,25,F,S,3300,MU,,VINCENT ST,38.97901131,-76.52928114
03,02,,02,17,04,1,99,88,88,AB54810007,12.04,03-02-2015,01:00:00,,N,N,ANNAPOLIS,UNK,09,00,387,MD,,1.16,N,SPA RD,0,F,N,2900,MU,,SILOPANNA RD,38.97043692,-76.51061296
01,02,,01,05,03,,04,01,00,AC0690000T,08.04,01-06-2015,09:33:00,5C3,N,N,AACOPD,UNK,02,00,1074,CO,,0.47,S,CHAPELGATE DR,725,F,S,1075,CO,,GREYSWOOD RD,39.065895,-76.700215
01,02,,02,06,03,1,04,01,00,AC0690000V,08.04,01-06-2015,10:25:00,5C3,Y,N,AACOPD,UNK,01,00,1041,CO,,2.005,W,WAUGH CHAPEL RD,0,F,W,1071,CO,,DAIRY FARM RD,39.10541667,-76.71993167
04,02,,01,17,02,,01,01,11,AC0690000W,06.01,02-20-2015,05:43:00,5D3,N,N,AACOPD,UNK,09,00,1262,CO,,2,E,OLD HERALD HARBOR RD,2,M,E,1328,CO,,HERALD HARBOR RD,39.0535014,-76.59479141
04,02,,00,17,03,,04,04,11,AC0690000X,08.04,02-22-2015,00:32:00,5D1,N,N,AACOPD,UNK,09,00,3,MD,,0.22,N,ROBERT CRAIN HWY,0,M,N,450,MD,,DEFENSE HWY,38.99733667,-76.70136667
05.02,02,,01,88,03,1,05,88,00,AC0690000Y,03,02-22-2015,06:14:00,5D3,N,N,AACOPD,UNK,02,00,4499,CO,,0,N,TENBURY COMMON,255,F,N,3693,CO,,COACHWAY,39.02208,-76.53436833
04,02,,01,17,04,,04,04,11,AC06900010,03,03-01-2015,23:08:00,5D3,N,N,AACOPD,UNK,09,00,32,MD,,1.08,N,NO NAME,475,F,N,3,RP,,RAMP 6 FR MD 32 EB TO MD 3 SB,39.07111667,-76.65472333
03,02,,01,17,03,1,04,00,11,AC06900011,08.04,03-05-2015,23:24:00,5D3,N,N,AACOPD,UNK,09,00,2621,CO,,1.41,W,CHESTERFIELD RD,0,F,W,2620,CO,,HAWKINS RD,39.00148667,-76.60993667
04,02,,01,11,02,1,01,01,00,AC06900012,06.01,03-12-2015,05:30:00,5D3,N,N,AACOPD,UNK,08,00,178,MD,,2.08,N,GENERALS HWY,1,M,N,2752,CO,,OLD GENERALS HWY,39.01452667,-76.57277833
01,02,,02,02,02,1,01,04,00,AC08260002,07.01,03-19-2015,17:04:00,5E3,Y,N,AACOPD,UNK,01,00,713,MD,,2.37,N,RIDGE RD,0,F,N,,UU,,ENT TO SHOPPING CENTER,39.15254411,-76.72036171
01,02,,01,08,02,2,01,03,11,AC1313000K,06.01,01-17-2015,08:40:00,3D1,N,N,AACOPD,UNK,01,10,2,MD,,26.08,N,GOV RITCHIE HWY,100,F,N,5332,CO,,BEECHWOOD RD,39.04068629,-76.51312351
03,02,,02,02,02,1,01,01,00,AC1313000L,06.01,01-22-2015,17:39:00,3D2,N,N,AACOPD,UNK,01,01,179,MD,,2.58,E,CAPE ST CLAIRE RD,0,F,E,50,US,,BLUE STAR MEMORIAL HWY,39.02800222,-76.44883633
03,02,,01,03,02,1,01,04,00,AC1313000M,06.01,01-22-2015,18:41:00,3D1,N,N,AACOPD,UNK,01,01,2,MD,,27.49,N,GOV RITCHIE HWY,500,F,N,2334,CO,,JONES STATION RD,39.05874176,-76.52912021
01,02,,01,03,02,1,01,01,00,AC1313000N,06.01,03-09-2015,13:09:00,3A4,N,N,AACOPD,UNK,01,01,177,MD,,6.93,E,MOUNTAIN RD,50,F,E,1890,CO,,FOREST DR,39.10680952,-76.48067147
01,02,,01,17,02,1,01,01,11,AC1313000P,06.01,03-10-2015,09:36:00,3A4,N,N,AACOPD,UNK,09,09,177,MD,,5.62,E,MOUNTAIN RD,300,F,E,3576,CO,,FAIRWOOD DR,39.11471184,-76.50235176
01,02,,01,17,02,1,01,00,11,AC1313000Q,06.01,03-26-2015,14:08:00,3A4,N,N,AACOPD,UNK,09,09,1908,CO,,0.34,E,PINEHURST RD,1,M,E,,UU,,LOCUST COVE RD (ENT TO PARK),39.10983361,-76.43797874
03,02,,05.01,11,03,1,01,01,00,AC13160005,10.04,02-14-2015,23:34:00,,Y,N,AACOPD,UNK,01,00,6,CO,,1.22,W,W NURSERY RD,1,F,W,295,MD,,BALTIMORE WASHINGTON PKWY,39.21370802,-76.67767678
03,02,,00,99,00,,01,00,00,AC13160006,03,03-20-2015,18:00:00,,N,N,AACOPD,UNK,02,02,164,CO,,0,E,HAMMONDS LA,20,F,E,4396,CO,,GROVE RIDGE CT (BACK),39.15522138,-76.73239655
03,02,,00,88,02,,01,00,00,AC13160007,07.01,03-21-2015,00:02:00,,N,N,AACOPD,UNK,02,00,164,CO,,0,E,HAMMONDS LA,20,F,E,648,MD,E,BALTO ANNAPOLIS BLVD,39.20917959,-76.64161205
03,02,,02,03,02,1,01,04,00,AC13200015,06.01,01-01-2015,20:03:00,5D1,Y,N,AACOPD,UNK,01,00,3,MD,,1.52,N,ROBERT CRAIN HWY,0,F,N,2649,CO,,CRAWFORD BLVD,39.00964167,-76.698005
01,02,,01,06,03,1,01,01,04,AC13200017,08.04,01-06-2015,07:33:00,5D2,N,N,AACOPD,UNK,09,01,2637,CO,,1.35,N,RIEDEL RD,50,F,N,5261,CO,,VINEYARD LA,39.027875,-76.67504333
01,02,,02,11,03,1,01,01,00,AC13200018,08.04,01-06-2015,10:35:00,5D1,Y,N,AACOPD,UNK,01,00,424,MD,,4.02,N,DAVIDSONVILLE RD,0,F,N,,UU,,BOTTNER RD,38.96715833,-76.664965
01,02,,00,17,02,1,01,01,10,AC13200019,06.01,01-08-2015,12:10:00,5D3,N,N,AACOPD,UNK,09,00,2619,CO,,1.31,N,CROWNSVILLE RD,1,M,N,2751,CO,,HONEYSUCKLE LA,39.00970333,-76.59561833
01,02,,02,02,01,1,01,04,04,AC1320001B,07.01,01-24-2015,11:48:00,5C2,Y,N,AACOPD,UNK,01,09,170,MD,,0.86,N,TELEGRAPH RD,0,F,N,32,RP,,RAMP 4 FR MD 170 NB TO MD 32 EB,39.09957833,-76.69409
01,02,,01,17,01,1,01,01,11,AC1320001C,08.04,01-26-2015,10:06:00,5C3,N,N,AACOPD,UNK,09,00,1041,CO,,2.005,W,WAUGH CHAPEL RD,100,F,W,1071,CO,,DAIRY FARM RD,39.06064,-76.69699667
01,02,,01,11,02,,01,01,00,AC1320001D,07.01,01-29-2015,14:47:00,5C1,N,N,AACOPD,UNK,01,00,170,MD,,3.52,N,TELEGRAPH RD,150,F,N,174,MD,,DONALDSON AVE,39.13744167,-76.685545
01,02,,03,03,02,3,01,04,00,AC1320001F,07.01,02-12-2015,11:34:00,5D2,Y,N,AACOPD,UNK,01,00,3,MD,,4.39,N,ROBERT CRAIN HWY,25,F,N,2624,CO,,ST STEPHENS CHURCH RD,39.043155,-76.66882833
01,02,,03,10,02,,01,04,00,AC1320001G,07.01,02-12-2015,08:56:00,5D1,Y,N,AACOPD,UNK,01,00,3,MD,,2.18,N,ROBERT CRAIN HWY,50,F,N,2633,CO,,CONWAY RD,39.01921667,-76.695775
01,02,,02,02,02,1,01,01,00,AC1538000G,06.01,01-07-2015,14:58:00,4C2,Y,N,AACOPD,UNK,01,00,2,MD,,7.47,N,SOLOMONS ISLAND RD,0,F,N,,UU,,ENT TO SOUTHERN MIDDLE SCHOOL,38.8224238,-76.61043406
06.02,02,,02,03,02,1,01,01,00,AC1538000H,07.01,02-26-2015,17:37:00,4C2,Y,N,AACOPD,UNK,01,00,468,MD,,6.23,N,MUDDY CREEK RD,0,F,N,255,MD,,GALESVILLE RD,38.85033449,-76.55714393
06.02,02,,00,17,02,1,01,01,10,AC1538000J,06.01,03-12-2015,06:54:00,4C2,N,N,AACOPD,UNK,16,09,255,MD,,1.68,E,OWENSVILLE RD,200,F,E,4825,CO,,PENNBROOKE CT,38.85668733,-76.58282738
03,02,,01,02,02,1,01,01,23.03,AC1538000K,06.01,03-16-2015,20:16:00,4C2,N,N,AACOPD,UNK,01,16,468,MD,,2.6,N,SHADYSIDE RD,150,F,N,,UU,,ENT TO ELECTRIC SUB-STATION,38.81515603,-76.53634922
03,02,,01,07,02,1,01,01,00,AC15450006,06.01,01-01-2015,02:41:00,2D3,N,N,AACOPD,UNK,02,00,5754,CO,,0,S,DERO DR,0,M,S,5752,CO,,PINE RIDGE RD,39.13531156,-76.56760454
03,02,,01,17,02,,01,01,06,AC15450007,00,02-28-2015,06:05:00,2D3,N,N,AACOPD,UNK,16,00,,,,,,OAK CREEK DRIVE,0,M,,,,,MARLEY NECK BLVD,39.17345714,-76.56902075
03,02,,01,07,02,1,01,04,00,AC15450008,06.01,03-23-2015,23:05:00,2D2,N,N,AACOPD,UNK,01,00,648,MD,E,1.99,N,BALTO ANNAPOLIS BLVD,20,F,N,10,RP,E,RAMP 5 FR MD 10 SB TO MD 648E EB,39.18566613,-76.61485992
03,02,,00,03,02,2,00,04,00,AC15500008,06.01,01-01-2015,05:39:00,5A1,N,N,AACOPD,UNK,01,01,198,MD,,0.83,E,LAUREL FT MEADE RD,50,F,E,975,CO,,OLD LINE AVE,39.09575167,-76.69408833
03,02,,01,03,02,2,01,04,00,AC1550000B,06.01,01-05-2015,23:04:00,5A1,Y,N,AACOPD,UNK,01,01,198,MD,,1.12,E,LAUREL FT MEADE RD,50,F,E,994,CO,,OLD ANNAPOLIS RD,39.10018437,-76.81644917
03,02,,01,17,01,2,01,03,09,AC1550000C,03,03-14-2015,01:47:00,5A1,N,N,AACOPD,UNK,09,16,198,MD,,1.93,E,LAUREL FT MEADE RD,20,F,E,295,MD,,BALTIMORE WASHINGTON PKWY,39.13817333,-76.62250167
05.02,02,,02,03,03,2,01,01,00,AC1552000P,08.04,01-06-2015,07:44:00,,Y,N,AACOPD,UNK,01,00,174,MD,,5.01,E,QUARTERFIELD RD,0,F,E,97,RP,,RAMP 2 FR MD 174 TO RAMP 3 (TO IS97 NB),39.14779875,-76.63912252
01,02,,09.04,11,02,1,01,01,00,AC1552000Q,06.01,01-28-2015,12:11:00,3B3,N,N,AACOPD,UNK,01,00,5461,CO,,3.02,N,VETERANS HWY,100,F,N,3,MD,,BRIGHTVIEW DR,39.1125558,-76.63141966
01,02,,05.01,07,02,,01,03,00,AC1552000R,07.01,01-29-2015,12:21:00,,Y,N,AACOPD,UNK,01,00,100,MD,,8.23,E,NO NAME,300,F,E,100,RP,,RAMP 8 FR OAKWOOD RD SB TO MD 100 WB,39.14004656,-76.62416697
03,02,,09.04,88,02,1,01,01,00,AC1552000S,06.01,02-20-2015,17:56:00,3B3,N,N,AACOPD,UNK,01,00,1350,CO,,0.09,E,OLD MILL RD,100,F,E,5461,CO,,VETERANS HWY,39.11682619,-76.63461685
01,02,,02,17,02,1,01,01,08,AC1552000T,06.01,02-25-2015,17:04:00,3B1,N,N,AACOPD,UNK,15,09,6555,CO,,0.2,E,PHIRNE RD E,0,F,E,895,CO,,NOLCREST RD,39.13409323,-76.63140745
01,02,,02,03,01,2,01,04,00,AC1552000W,08.04,03-20-2015,10:20:00,3B1,Y,N,AACOPD,UNK,01,00,3,MD,BU,0.67,N,CRAIN HWY,0,F,N,97,RP,,RAMP 2 FR MD 3BU WB TO IS 97 NB,39.1291797,-76.64060908
01,02,,02,17,02,1,01,01,04,AC1552000X,06.01,03-19-2015,12:53:00,3C2,N,N,AACOPD,UNK,09,00,6633,CO,,0,N,WELLERBURN AVE,0,F,N,1476,CO,,BENFIELD BLVD,39.08907654,-76.60859406
04,02,,02,03,99,1,01,01,00,AC1727000F,00,01-07-2015,17:22:00,5A2,Y,N,AACOPD,UNK,01,01,4912,CO,,0.52,W,BROCK BRIDGE RD,0,F,W,732,MD,,DORSEY RUN RD,39.12228658,-76.79836035
01,02,,02,03,02,1,01,04,00,AC1727000G,06.01,01-10-2015,13:59:00,5A1,Y,N,AACOPD,UNK,01,01,198,MD,,1.12,E,LAUREL FT MEADE RD,0,F,E,994,CO,,OLD ANNAPOLIS RD,39.09962652,-76.81361675
99,02,,02,06,02,1,01,01,05,AC1727000H,06.01,01-28-2015,13:18:00,5A1,N,Y,AACOPD,UNK,00,01,198,MD,,3.05,E,LAUREL FT MEADE RD,0,F,E,216,MD,,WELCHS CT,39.09243239,-76.78191304
04,02,,01,03,00,2,01,04,00,AC1727000J,00,02-05-2015,20:04:00,5B1,N,N,AACOPD,UNK,01,00,32,MD,,6.05,N,NO NAME,1,M,N,32,RP,,RAMP 1 FR MD 175 NB TO MD 32 WB,39.08741938,-76.73106909
01,02,,02,04,04,1,01,01,00,AC1727000K,00,03-03-2015,07:50:00,5A2,N,N,AACOPD,UNK,01,01,175,MD,,9.33,N,JESSUP RD,0,F,N,955,CO,,WIGLEY AVE,39.14846726,-76.77439213
01,02,,01,17,03,1,01,00,10,AC1727000L,08.04,03-05-2015,08:36:00,5A2,N,N,AACOPD,UNK,16,09,4912,CO,,0.52,W,BROCK BRIDGE RD,0,M,W,732,MD,R,DORSEY RUN RD,39.11834115,-76.81805849
04,02,,01,17,01,1,01,01,04,AC1727000M,03,03-10-2015,20:09:00,5A2,N,N,AACOPD,UNK,09,00,996,CO,,0.36,N,RUSSETT GREEN E,700,F,N,5586,CO,,RIDGEMERE CROSSING,39.10193282,-76.79956198
01,02,,02,02,01,2,01,01,00,AC1727000N,03,03-31-2015,16:17:00,5A43,Y,N,AACOPD,UNK,01,00,4527,CO,,0,N,NEW RIDGE RD,0,F,N,713,MD,E,RIDGE RD,39.16246069,-76.71177864
06.02,02,,02,11,03,1,01,04,00,AC1729000J,00,01-08-2015,17:02:00,,N,N,AACOPD,UNK,01,00,5165,CO,,0.37,S,RIVA TRACE PKWY,0,F,S,5166,CO,,AUTUMN CHASE DR,38.96341138,-76.56424093
01,02,,09.04,11,02,1,01,01,00,AC1729000K,06.01,02-13-2015,15:33:00,,N,N,AACOPD,UNK,01,00,387,MD,,0.339,N,SPA RD,0,F,N,,UU,,ENT TO PAROLE JR. HIGH SCHOOL,38.9578487,-76.51287675
01,02,,02,11,01,,01,01,00,AC1729000M,03,03-25-2015,10:51:00,4A2,N,N,AACOPD,UNK,01,00,2749,CO,,4.38,E,RIVA RD,0,F,E,,UU,,FRED STAUFFER LA (ENT TO H S),38.97308023,-76.56220642
01,02,,02,11,01,,01,01,00,AC1729000N,06.01,03-25-2015,12:01:00,4A2,N,N,AACOPD,UNK,01,00,665,MD,,1.95,E,ARIS T ALLEN BLVD,0,F,E,665,MD,A,VINEYARD RD,38.97118638,-76.53569223
01,02,,02,11,02,1,01,01,00,AC1729000P,00,03-25-2015,13:20:00,4A1,N,N,AACOPD,UNK,01,00,450,MD,,9.076,E,DEFENSE HWY,0,F,E,,UU,,LUBRANO DR,38.98562977,-76.55188817
01,02,,01,17,03,1,00,01,11,AC1736000L,08.04,01-06-2015,10:04:00,5C3,N,N,AACOPD,UNK,16,09,5495,CO,,1.38,N,OLD WAUGH CHAPEL RD,300,F,N,1041,CO,,WAUGH CHAPEL RD,39.06866322,-76.70544863
99,02,,01,99,99,1,99,01,00,AC1736000M,99,01-17-2015,15:16:00,5C3,N,N,AACOPD,UNK,02,00,1095,CO,,0,N,ST BARBARA LA,200,F,N,1096,CO,,COLONY RIDGE RD,39.07523992,-76.68516852
03,02,,03,08,02,1,01,01,00,AC1736000P,06.01,01-19-2015,20:09:00,5C3,N,N,AACOPD,UNK,01,00,175,MD,,1.46,N,ANNAPOLIS RD,0,F,N,5529,CO,,BURNS CROSSING RD,39.07038663,-76.67324443
01,02,,02,11,02,2,01,04,00,AC1736000Q,06.01,02-11-2015,14:29:00,5C3,N,N,AACOPD,UNK,01,00,5496,CO,,1.71,N,PINEY ORCHARD PKWY,0,F,N,5495,CO,,OLD WAUGH CHAPEL RD,39.07539336,-76.70883894
00,02,,03,08,02,2,01,01,00,AC1736000R,06.01,02-13-2015,09:26:00,5C3,N,N,AACOPD,UNK,01,09,175,MD,,2.91,N,ANNAPOLIS RD,0,F,N,1031,CO,,OAKTON RD,39.08417733,-76.69370013
01,02,,03,03,04,1,01,01,14.05,AC1736000T,06.01,02-15-2015,09:52:00,5C3,N,N,AACOPD,UNK,09,01,1041,CO,,0.896,W,WAUGH CHAPEL RD,0,F,W,3672,CO,,SILVER WAY,39.04775702,-76.68804305
01,02,,03,11,04,1,00,01,00,AC1736000V,06.01,02-15-2015,12:32:00,5C3,N,N,AACOPD,UNK,01,00,1041,CO,,0.896,W,WAUGH CHAPEL RD,100,F,W,3672,CO,,SILVER WAY,39.04796712,-76.68875938
01,02,,01,17,04,1,00,01,11,AC1736000W,06.01,03-06-2015,07:45:00,5C3,N,N,AACOPD,UNK,09,00,1041,CO,,1.37,W,WAUGH CHAPEL RD,0,M,W,1042,CO,,MAYTIME DR,39.05102455,-76.69386115
01,02,,01,17,01,2,01,04,11,AC1736000X,06.01,03-06-2015,11:48:00,5D3,N,N,AACOPD,UNK,09,00,3,MD,,5.65,N,ROBERT CRAIN HWY,0,M,N,175,MD,,ANNAPOLIS RD,39.058435,-76.65574117
01,02,,03,08,02,4,01,01,00,AC1736000Y,06.01,03-12-2015,17:16:00,5C3,Y,N,AACOPD,UNK,01,00,1041,CO,,3.2,W,WAUGH CHAPEL RD,0,F,W,5496,CO,,PINEY ORCHARD PKWY,39.07186128,-76.71162372
01,02,,03,17,01,2,01,03,09,AC17360011,08.04,03-20-2015,10:38:00,5C3,N,N,AACOPD,UNK,09,00,3,MD,,2.5,N,ROBERT CRAIN HWY,0,F,N,6623,CO,,CARVER RD,39.02316288,-76.6925939
04,02,,01,17,06.03,1,04,01,11,AC0884001C,06.01,01-09-2015,22:29:00,4A2,N,N,AACOPD,UNK,11,09,450,MD,,8.06,E,DEFENSE HWY,300,F,E,,UU,,WINDERMERE CT,38.98784319,-76.57152057
04,02,,01,88,01,1,01,01,00,AC0896000F,03,01-04-2015,18:57:00,,N,N,AACOPD,UNK,01,01,957,CO,,1.23,S,BROCK BRIDGE RD,0,M,S,,UU,,STRUC #AA4011 DORSEY RUN,39.12282333,-76.80735167
01,02,,02,03,03,1,04,01,00,AC0896000G,08.04,02-21-2015,14:30:00,02,N,N,AACOPD,UNK,01,01,178,MD,,6.12,N,GENERALS HWY,0,F,N,1219,CO,,WATERBURY RD,39.04919667,-76.61524167
03,02,,03,17,02,,01,04,05,AC0896000H,07.01,03-10-2015,05:18:00,02,N,N,AACOPD,UNK,09,09,3,MD,,3.12,N,ROBERT CRAIN HWY,50,F,N,4458,CO,,JOHNS HOPKINS RD,39.03101,-76.68461167
06.02,02,,01,17,00,1,01,01,05,AC1321000Q,06.01,01-16-2015,17:31:00,,N,N,AACOPD,UNK,00,00,2420,CO,,2.86,E,COLLEGE PKWY,100,F,E,4427,CO,,BAY DALE DR,39.03896013,-76.47957007
01,02,,01,88,01,1,01,01,08,AC1321000R,00,01-26-2015,12:52:00,,N,N,AACOPD,UNK,09,01,2517,CO,,0.11,W,OLD MILL BOTTOM RD N,50,F,W,,UU,,ROAD END,39.02386433,-76.47220035
01,02,,02,03,02,1,01,01,00,AC1321000S,06.01,01-27-2015,13:16:00,,Y,N,AACOPD,UNK,01,01,4427,CO,,1.14,S,BAY DALE DR,0,F,S,2516,CO,,OLD MILL BOTTOM RD N,39.02419321,-76.47587299
03,02,,01,17,02,1,01,01,07,AC1321000T,06.01,02-01-2015,17:25:00,,N,N,AACOPD,UNK,20,09,5896,CO,,0.38,E,FERGUSON RD,1,M,E,4427,CO,,BAY DALE DR,39.01872523,-76.4808619
03,02,,03,02,01,2,01,01,00,AC1321000V,03,03-14-2015,21:49:00,,Y,N,AACOPD,UNK,01,00,931,MD,Q,4.82,E,COLLEGE PKWY,50,F,E,179,MD,Q,CAPE ST CLAIRE RD,39.03030047,-76.44699588
01,02,,02,02,02,1,01,01,00,AC1321000W,06.01,03-19-2015,07:58:00,,Y,N,AACOPD,UNK,01,00,450,MD,,14.4,E,GOV RITCHIE HWY,0,F,E,648,MD,A,BALTO ANNAPOLIS BLVD,38.99598335,-76.48301707
01,02,,01,17,01,1,00,01,00,AC13230001,03,03-27-2015,08:10:00,5D3,N,N,AACOPD,UNK,10,00,178,MD,,7.66,N,GENERALS HWY,500,F,N,1205,CO,,CEDARCROFT RD,39.06761366,-76.63036823
04,02,,01,17,04,1,01,01,11,AC1324000J,06.01,01-06-2015,23:30:00,4B1,N,N,AACOPD,UNK,09,00,2714,CO,,4.579,N,PATUXENT RIVER RD,1,M,N,,UU,,PVT ROAD,38.89204325,-76.67162061
04,02,,01,17,01,1,00,01,10,AC1324000K,03,01-24-2015,02:20:00,4C4,N,N,AACOPD,UNK,09,09,468,MD,,4.96,N,MUDDY CREEK RD,100,F,N,1039,OP,,HOLLY LANDING RD,38.83218616,-76.56217575
04,02,,01,17,02,1,01,01,88,AC1324000L,06.01,02-18-2015,05:46:00,4C2,N,N,AACOPD,UNK,10,10,468,MD,,6.23,N,MUDDY CREEK RD,200,F,N,255,MD,,GALESVILLE RD,38.85008667,-76.55744
03,02,,03,88,02,1,01,01,88,AC1326000C,06.01,01-01-2015,03:42:00,3A2,N,N,AACOPD,UNK,02,00,4836,CO,,0.14,N,TOWER BRIDGE DR,0,F,N,4923,OP,,CROYDEN WAY,39.12874527,-76.5209341
03,02,,02,17,01,1,01,01,04,AC1326000D,08.04,01-26-2015,06:33:00,3C2,Y,N,AACOPD,UNK,09,00,5404,CO,,2.45,E,EAST WEST BLVD,0,F,E,4505,CO,,JUMPERS HOLE RD,39.10761914,-76.58339739
03,02,,03,03,02,1,01,04,00,AC1554000Y,06.01,01-10-2015,22:55:00,3C3,N,N,AACOPD,UNK,01,00,2,MD,,31,N,GOV RITCHIE HWY,0,M,N,2041,CO,,MAGOTHY BRIDGE RD,39.09761773,-76.56375305
